code,year,color,id,name
URY,2010,"rgb(127,37,91)",'858,Uruguay
VCT,2010,"rgb(34,6,215)",'670,St. Vincent & the Grenadines
VEN,2010,"rgb(67,20,168)",'862,Venezuela
VNM,2010,"rgb(142,21,92)",'704,Vietnam
VUT,2010,"rgb(203,5,47)",'548,Vanuatu
WSM,2010,"rgb(83,8,164)",'882,Samoa
YEM,2010,"rgb(187,16,52)",'887,Yemen
ZAF,2010,"rgb(105,79,71)",'710,South Africa
ZMB,2010,"rgb(236,8,11)",'894,Zambia
ZWE,2010,"rgb(97,20,139)",'716,Zimbabwe
TWN,2010,"rgb(156,20,79)",'158,Taiwan
ABW,2011,"rgb(8,2,244)",'533,Aruba
AFG,2011,"rgb(161,68,26)",'004,Afghanistan
AGO,2011,"rgb(149,2,104)",'024,Angola
ALB,2011,"rgb(117,109,29)",'008,Albania
AND,2011,"rgb(113,122,20)",'020,Andorra
ARE,2011,"rgb(100,56,99)",'784,United Arab Emirates
ARG,2011,"rgb(122,45,89)",'032,Argentina
ARM,2011,"rgb(110,84,61)",'051,Armenia
ATG,2011,"rgb(19,4,233)",'028,Antigua & Barbuda
AUS,2011,"rgb(179,20,56)",'036,Australia
AUT,2011,"rgb(22,209,24)",'040,Austria
AZE,2011,"rgb(34,71,150)",'031,Azerbaijan
BDI,2011,"rgb(128,58,69)",'108,Burundi
BEL,2011,"rgb(33,167,55)",'056,Belgium
BEN,2011,"rgb(165,60,30)",'204,Benin
BFA,2011,"rgb(136,55,64)",'854,Burkina
BGD,2011,"rgb(68,78,109)",'050,Bangladesh
BGR,2011,"rgb(39,198,18)",'100,Bulgaria
BHR,2011,"rgb(130,40,84)",'048,Bahrain
BHS,2011,"rgb(1,1,253)",'044,The Bahamas
BIH,2011,"rgb(47,170,38)",'070,Bosnia & Herzegovina
BLR,2011,"rgb(91,143,21)",'112,Belarus
BLZ,2011,"rgb(51,1,203)",'084,Belize
BMU,2011,"rgb(3,3,249)",'060,Bermuda
BOL,2011,"rgb(108,14,133)",'068,Bolivia
BRA,2011,"rgb(122,38,95)",'076,Brazil
BRB,2011,"rgb(26,13,216)",'052,Barbados
BRN,2011,"rgb(164,21,70)",'096,Brunei
BTN,2011,"rgb(130,106,19)",'064,Bhutan
BWA,2011,"rgb(194,11,50)",'072,Botswana
CAF,2011,"rgb(122,111,22)",'140,Central African Republic
CAN,2011,"rgb(26,7,222)",'124,Canada
CHE,2011,"rgb(26,176,53)",'756,Switzerland
CHL,2011,"rgb(134,18,103)",'152,Chile
CIV,2011,"rgb(48,85,122)",'384,C?te d'Ivoire
CMR,2011,"rgb(153,52,50)",'120,Cameroon
COG,2011,"rgb(169,1,85)",'178,Republic of the Congo
COK,2011,"rgb(81,1,173)",'184,Cook Islands
COL,2011,"rgb(54,14,188)",'170,Colombia
COM,2011,"rgb(171,65,18)",'174,The Comoros
CPV,2011,"rgb(58,162,35)",'132,Cape Verde
CRI,2011,"rgb(31,10,215)",'188,Costa Rica
CYP,2011,"rgb(76,137,42)",'196,Cyprus
CZE,2011,"rgb(45,197,13)",'203,Czech Republic
DNK,2011,"rgb(44,172,39)",'208,Denmark
DOM,2011,"rgb(40,7,208)",'214,Dominican Republic
DZA,2011,"rgb(65,29,162)",'012,Algeria
ECU,2011,"rgb(46,15,194)",'218,Ecuador
EGY,2011,"rgb(83,62,109)",'818,Egypt
ESP,2011,"rgb(60,144,51)",'724,Spain
EST,2011,"rgb(76,111,68)",'233,Estonia
ETH,2011,"rgb(168,35,52)",'231,Ethiopia
FIN,2011,"rgb(55,154,46)",'246,Finland
FJI,2011,"rgb(116,6,133)",'242,Fiji
FRA,2011,"rgb(53,152,51)",'250,France
FSM,2011,"rgb(12,0,243)",'583,Federated States of Micronesia
GBR,2011,"rgb(59,104,92)",'826,Great Britain (United Kingdom; England)
GEO,2011,"rgb(96,92,67)",'268,Georgia
GHA,2011,"rgb(129,29,97)",'288,Ghana
GMB,2011,"rgb(166,59,30)",'270,Gambia
GRC,2011,"rgb(61,148,46)",'300,Greece
GRL,2011,"rgb(101,82,72)",'304,Greenland
GTM,2011,"rgb(24,8,223)",'320,Guatemala
GUY,2011,"rgb(36,6,213)",'328,Guyana
HKG,2011,"rgb(212,9,34)",'344,Hong Kong
HND,2011,"rgb(31,22,202)",'340,Honduras
HRV,2011,"rgb(63,159,33)",'191,Croatia
HUN,2011,"rgb(31,207,17)",'348,Hungary
IDN,2011,"rgb(151,21,84)",'360,Indonesia
IND,2011,"rgb(122,39,94)",'356,India
IRL,2011,"rgb(23,60,172)",'372,Ireland
IRN,2011,"rgb(187,66,2)",'364,Iran
IRQ,2011,"rgb(0,120,135)",'368,Iraq
ISL,2011,"rgb(39,133,82)",'352,Iceland
ISR,2011,"rgb(49,39,168)",'376,Israel
ITA,2011,"rgb(54,152,49)",'380,Italy
JAM,2011,"rgb(23,5,227)",'388,Jamaica
JOR,2011,"rgb(105,41,109)",'400,Jordan
JPN,2011,"rgb(148,20,87)",'392,Japan
KAZ,2011,"rgb(196,34,25)",'398,Kazakhstan
KGZ,2011,"rgb(185,30,40)",'417,Kyrgyzstan
KHM,2011,"rgb(107,20,127)",'116,Cambodia
KIR,2011,"rgb(127,1,127)",'296,Kiribati
KNA,2011,"rgb(7,2,246)",'659,St. Kitts & Nevis
KOR,2011,"rgb(162,19,74)",'410,South Korea
KWT,2011,"rgb(128,47,81)",'414,Kuwait
LAO,2011,"rgb(217,19,19)",'418,Laos
LBN,2011,"rgb(87,62,107)",'422,Lebanon
LCA,2011,"rgb(9,4,242)",'662,St. Lucia
LKA,2011,"rgb(103,40,112)",'144,Sri Lanka
LSO,2011,"rgb(6,4,245)",'426,Lesotho
LTU,2011,"rgb(24,193,38)",'440,Lithuania
LUX,2011,"rgb(12,207,36)",'442,Luxembourg
LVA,2011,"rgb(33,204,18)",'428,Latvia
MAC,2011,"rgb(193,17,45)",'446,Macao
MAR,2011,"rgb(77,65,114)",'504,Morocco
MDA,2011,"rgb(102,127,26)",'498,Moldova
MDG,2011,"rgb(166,46,42)",'450,Madagascar
MDV,2011,"rgb(142,54,59)",'462,Maldives
MEX,2011,"rgb(28,8,218)",'484,Mexico
MKD,2011,"rgb(48,195,12)",'807,Republic of Macedonia (FYROM)
MLI,2011,"rgb(174,47,35)",'466,Mali
MLT,2011,"rgb(45,130,80)",'470,Malta
MMR,2011,"rgb(242,0,13)",'104,Myanmar (Burma)
MNE,2011,"rgb(109,131,15)",'499,Montenegro
MOZ,2011,"rgb(142,29,84)",'508,Mozambique
MRT,2011,"rgb(199,42,14)",'478,Mauritania
MSR,2011,"rgb(1,0,254)",'500,Montserrat
MUS,2011,"rgb(150,35,69)",'480,Mauritius
MWI,2011,"rgb(128,35,93)",'454,Malawi
MYS,2011,"rgb(133,32,90)",'458,Malaysia
NAM,2011,"rgb(94,50,111)",'516,Namibia
NCL,2011,"rgb(138,46,70)",'540,New Caledonia
NER,2011,"rgb(163,24,68)",'562,Niger
NGA,2011,"rgb(54,19,181)",'566,Nigeria
NIC,2011,"rgb(55,11,189)",'558,Nicaragua
NLD,2011,"rgb(40,169,46)",'528,Netherlands
NOR,2011,"rgb(54,134,67)",'578,Norway
NPL,2011,"rgb(198,20,37)",'524,Nepal
NZL,2011,"rgb(135,28,92)",'554,New Zealand
OMN,2011,"rgb(218,12,25)",'512,Oman
PAK,2011,"rgb(129,37,89)",'586,Pakistan
PAN,2011,"rgb(105,6,144)",'591,Panama
PER,2011,"rgb(113,26,116)",'604,Peru
PHL,2011,"rgb(108,28,120)",'608,The Philippines
PLW,2011,"rgb(11,2,242)",'585,Palau
PNG,2011,"rgb(123,62,70)",'598,Papua New Guinea
POL,2011,"rgb(41,196,17)",'616,Poland
PRT,2011,"rgb(28,189,38)",'620,Portugal
PRY,2011,"rgb(176,38,41)",'600,Paraguay
PSE,2011,"rgb(144,75,36)",'275,Palestinian territories
PYF,2011,"rgb(98,36,121)",'258,French polynesia
QAT,2011,"rgb(204,4,47)",'634,Qatar
ROU,2011,"rgb(34,205,17)",'642,Romania
RUS,2011,"rgb(123,90,42)",'643,Russian Federation
RWA,2011,"rgb(154,42,58)",'646,Rwanda
SAU,2011,"rgb(117,47,91)",'682,Saudi Arabia
SDN,2011,"rgb(242,10,3)",'729,Sudan
SEN,2011,"rgb(128,35,91)",'686,Senegal
SGP,2011,"rgb(130,27,98)",'702,Singapore
SLB,2011,"rgb(240,7,9)",'090,Solomon Islands
SLV,2011,"rgb(35,10,210)",'222,El Salvador
SRB,2011,"rgb(72,166,18)",'688,Serbia
STP,2011,"rgb(69,15,171)",'678,Sao Tome & Principe
SUR,2011,"rgb(35,5,215)",'740,Suriname
SVK,2011,"rgb(46,195,13)",'703,Slovakia
SVN,2011,"rgb(31,199,25)",'705,Slovenia
SWE,2011,"rgb(41,161,53)",'752,Sweden
SWZ,2011,"rgb(139,37,79)",'748,Swaziland
SYC,2011,"rgb(79,97,79)",'690,Seychelles
TCA,2011,"rgb(0,0,255)",'796,Turks & Caicos Islands
TGO,2011,"rgb(194,39,22)",'768,Togo
THA,2011,"rgb(144,23,88)",'764,Thailand
TON,2011,"rgb(87,2,166)",'776,Tonga
TTO,2011,"rgb(13,6,236)",'780,Trinidad & Tobago
TUN,2011,"rgb(63,143,49)",'788,Tunisia
TUR,2011,"rgb(75,115,64)",'792,Turkey
TZA,2011,"rgb(177,42,36)",'834,Tanzania
UGA,2011,"rgb(146,54,55)",'800,Uganda
UKR,2011,"rgb(104,106,46)",'804,Ukraine
URY,2011,"rgb(129,37,90)",'858,Uruguay
VCT,2011,"rgb(23,5,227)",'670,St. Vincent & the Grenadines
VEN,2011,"rgb(83,15,157)",'862,Venezuela
VNM,2011,"rgb(146,22,86)",'704,Vietnam
VUT,2011,"rgb(187,7,61)",'548,Vanuatu
WSM,2011,"rgb(89,2,163)",'882,Samoa
YEM,2011,"rgb(179,20,56)",'887,Yemen
ZAF,2011,"rgb(115,70,70)",'710,South Africa
ZMB,2011,"rgb(236,8,11)",'894,Zambia
ZWE,2011,"rgb(108,22,125)",'716,Zimbabwe
TWN,2011,"rgb(158,20,77)",'158,Taiwan
ABW,2012,"rgb(8,4,243)",'533,Aruba
AFG,2012,"rgb(187,68,0)",'004,Afghanistan
AGO,2012,"rgb(203,2,49)",'024,Angola
ALB,2012,"rgb(111,109,35)",'008,Albania
AND,2012,"rgb(117,118,21)",'020,Andorra
ARE,2012,"rgb(120,45,90)",'784,United Arab Emirates
ARG,2012,"rgb(115,44,96)",'032,Argentina
ARM,2012,"rgb(113,85,57)",'051,Armenia
ATG,2012,"rgb(25,2,228)",'028,Antigua & Barbuda
AUS,2012,"rgb(179,19,57)",'036,Australia
AUT,2012,"rgb(23,206,26)",'040,Austria
AZE,2012,"rgb(43,91,121)",'031,Azerbaijan
BDI,2012,"rgb(154,31,70)",'108,Burundi
BEL,2012,"rgb(31,161,62)",'056,Belgium
BEN,2012,"rgb(201,26,28)",'204,Benin
BFA,2012,"rgb(120,39,96)",'854,Burkina
BGD,2012,"rgb(106,64,85)",'050,Bangladesh
BGR,2012,"rgb(50,184,20)",'100,Bulgaria
BHR,2012,"rgb(119,40,96)",'048,Bahrain
BHS,2012,"rgb(4,3,248)",'044,The Bahamas
BIH,2012,"rgb(50,179,25)",'070,Bosnia & Herzegovina
BLR,2012,"rgb(90,145,20)",'112,Belarus
BLZ,2012,"rgb(53,2,200)",'084,Belize
BMU,2012,"rgb(4,4,248)",'060,Bermuda
BOL,2012,"rgb(90,12,153)",'068,Bolivia
BRA,2012,"rgb(123,35,97)",'076,Brazil
BRB,2012,"rgb(26,6,223)",'052,Barbados
BRN,2012,"rgb(155,23,77)",'096,Brunei
BTN,2012,"rgb(190,36,29)",'064,Bhutan
BWA,2012,"rgb(124,28,103)",'072,Botswana
CAF,2012,"rgb(161,61,33)",'140,Central African Republic
CAN,2012,"rgb(27,7,221)",'124,Canada
CHE,2012,"rgb(29,155,71)",'756,Switzerland
CHL,2012,"rgb(128,15,111)",'152,Chile
CIV,2012,"rgb(70,89,96)",'384,C?te d'Ivoire
CMR,2012,"rgb(173,29,53)",'120,Cameroon
COG,2012,"rgb(189,3,63)",'178,Republic of the Congo
COL,2012,"rgb(63,13,179)",'170,Colombia
COM,2012,"rgb(204,38,14)",'174,The Comoros
CPV,2012,"rgb(54,34,167)",'132,Cape Verde
CRI,2012,"rgb(28,7,220)",'188,Costa Rica
CYP,2012,"rgb(88,131,36)",'196,Cyprus
CZE,2012,"rgb(41,199,15)",'203,Czech Republic
DMA,2012,"rgb(15,5,235)",'212,Dominica
DNK,2012,"rgb(45,170,40)",'208,Denmark
DOM,2012,"rgb(41,7,207)",'214,Dominican Republic
DZA,2012,"rgb(91,30,134)",'012,Algeria
ECU,2012,"rgb(38,11,206)",'218,Ecuador
EGY,2012,"rgb(94,68,93)",'818,Egypt
ESP,2012,"rgb(60,142,53)",'724,Spain
EST,2012,"rgb(73,114,68)",'233,Estonia
ETH,2012,"rgb(191,26,38)",'231,Ethiopia
FIN,2012,"rgb(74,126,55)",'246,Finland
FJI,2012,"rgb(123,6,126)",'242,Fiji
FRA,2012,"rgb(52,148,55)",'250,France
FSM,2012,"rgb(11,1,244)",'583,Federated States of Micronesia
GBR,2012,"rgb(55,104,96)",'826,Great Britain (United Kingdom; England)
GEO,2012,"rgb(98,89,68)",'268,Georgia
GHA,2012,"rgb(139,31,85)",'288,Ghana
GMB,2012,"rgb(181,46,28)",'270,Gambia
GRC,2012,"rgb(65,152,39)",'300,Greece
GRL,2012,"rgb(116,83,56)",'304,Greenland
GTM,2012,"rgb(27,8,220)",'320,Guatemala
GUY,2012,"rgb(52,5,198)",'328,Guyana
HKG,2012,"rgb(217,7,31)",'344,Hong Kong
HND,2012,"rgb(32,22,201)",'340,Honduras
HRV,2012,"rgb(62,159,34)",'191,Croatia
HUN,2012,"rgb(30,206,18)",'348,Hungary
IDN,2012,"rgb(153,22,80)",'360,Indonesia
IND,2012,"rgb(116,37,103)",'356,India
IRL,2012,"rgb(25,65,164)",'372,Ireland
IRQ,2012,"rgb(0,60,195)",'368,Iraq
ISL,2012,"rgb(46,126,83)",'352,Iceland
ISR,2012,"rgb(50,39,166)",'376,Israel
ITA,2012,"rgb(49,150,57)",'380,Italy
JAM,2012,"rgb(23,6,226)",'388,Jamaica
JOR,2012,"rgb(100,38,117)",'400,Jordan
JPN,2012,"rgb(142,19,94)",'392,Japan
KAZ,2012,"rgb(200,34,21)",'398,Kazakhstan
KGZ,2012,"rgb(186,31,37)",'417,Kyrgyzstan
KHM,2012,"rgb(124,25,106)",'116,Cambodia
KIR,2012,"rgb(141,0,114)",'296,Kiribati
KNA,2012,"rgb(6,1,248)",'659,St. Kitts & Nevis
KOR,2012,"rgb(160,19,76)",'410,South Korea
LAO,2012,"rgb(234,15,6)",'418,Laos
LBN,2012,"rgb(83,57,114)",'422,Lebanon
LCA,2012,"rgb(10,6,240)",'662,St. Lucia
LKA,2012,"rgb(118,34,103)",'144,Sri Lanka
LSO,2012,"rgb(32,1,222)",'426,Lesotho
LTU,2012,"rgb(28,199,28)",'440,Lithuania
LUX,2012,"rgb(14,191,50)",'442,Luxembourg
LVA,2012,"rgb(36,201,18)",'428,Latvia
MAC,2012,"rgb(202,17,36)",'446,Macao
MAR,2012,"rgb(84,72,98)",'504,Morocco
MDA,2012,"rgb(109,118,28)",'498,Moldova
MDG,2012,"rgb(159,46,51)",'450,Madagascar
MDV,2012,"rgb(118,55,82)",'462,Maldives
MEX,2012,"rgb(29,8,218)",'484,Mexico
MKD,2012,"rgb(55,186,14)",'807,Republic of Macedonia (FYROM)
MLI,2012,"rgb(192,28,35)",'466,Mali
MLT,2012,"rgb(46,141,69)",'470,Malta
MMR,2012,"rgb(247,3,5)",'104,Myanmar (Burma)
MNE,2012,"rgb(124,118,14)",'499,Montenegro
MOZ,2012,"rgb(185,10,59)",'508,Mozambique
MRT,2012,"rgb(201,32,22)",'478,Mauritania
MSR,2012,"rgb(0,0,254)",'500,Montserrat
MUS,2012,"rgb(163,31,61)",'480,Mauritius
MWI,2012,"rgb(154,37,64)",'454,Malawi
MYS,2012,"rgb(140,30,85)",'458,Malaysia
NAM,2012,"rgb(122,64,69)",'516,Namibia
NCL,2012,"rgb(145,41,69)",'540,New Caledonia
NER,2012,"rgb(157,28,70)",'562,Niger
NGA,2012,"rgb(84,17,155)",'566,Nigeria
NIC,2012,"rgb(39,7,210)",'558,Nicaragua
NLD,2012,"rgb(40,168,47)",'528,Netherlands
NOR,2012,"rgb(50,144,61)",'578,Norway
NPL,2012,"rgb(207,18,30)",'524,Nepal
NZL,2012,"rgb(143,28,85)",'554,New Zealand
OMN,2012,"rgb(125,38,92)",'512,Oman
PAK,2012,"rgb(143,33,79)",'586,Pakistan
PAN,2012,"rgb(124,4,127)",'591,Panama
PER,2012,"rgb(119,25,111)",'604,Peru
PHL,2012,"rgb(107,28,120)",'608,The Philippines
PLW,2012,"rgb(7,0,248)",'585,Palau
PNG,2012,"rgb(122,54,79)",'598,Papua New Guinea
POL,2012,"rgb(43,192,20)",'616,Poland
PRT,2012,"rgb(33,180,42)",'620,Portugal
PRY,2012,"rgb(162,32,61)",'600,Paraguay
PSE,2012,"rgb(136,79,40)",'275,Palestinian territories
PYF,2012,"rgb(106,31,117)",'258,French polynesia
QAT,2012,"rgb(158,30,66)",'634,Qatar
ROU,2012,"rgb(29,207,19)",'642,Romania
RUS,2012,"rgb(125,89,41)",'643,Russian Federation
RWA,2012,"rgb(172,40,44)",'646,Rwanda
SAU,2012,"rgb(112,48,95)",'682,Saudi Arabia
SDN,2012,"rgb(218,26,12)",'729,Sudan
SEN,2012,"rgb(142,47,66)",'686,Senegal
SGP,2012,"rgb(132,26,96)",'702,Singapore
SLB,2012,"rgb(242,1,12)",'090,Solomon Islands
SLV,2012,"rgb(36,9,210)",'222,El Salvador
SRB,2012,"rgb(69,165,20)",'688,Serbia
STP,2012,"rgb(110,35,110)",'678,Sao Tome & Principe
SUR,2012,"rgb(37,4,214)",'740,Suriname
SVK,2012,"rgb(44,196,15)",'703,Slovakia
SVN,2012,"rgb(33,200,21)",'705,Slovenia
SWE,2012,"rgb(43,158,55)",'752,Sweden
SWZ,2012,"rgb(82,106,67)",'748,Swaziland
SYC,2012,"rgb(94,78,83)",'690,Seychelles
TCA,2012,"rgb(0,0,255)",'796,Turks & Caicos Islands
TGO,2012,"rgb(153,22,80)",'768,Togo
THA,2012,"rgb(149,22,84)",'764,Thailand
TON,2012,"rgb(77,8,170)",'776,Tonga
TTO,2012,"rgb(14,6,235)",'780,Trinidad & Tobago
TUN,2012,"rgb(76,132,48)",'788,Tunisia
TUR,2012,"rgb(78,112,64)",'792,Turkey
TZA,2012,"rgb(174,49,32)",'834,Tanzania
UGA,2012,"rgb(176,49,30)",'800,Uganda
UKR,2012,"rgb(112,98,45)",'804,Ukraine
URY,2012,"rgb(144,30,81)",'858,Uruguay
VCT,2012,"rgb(21,3,231)",'670,St. Vincent & the Grenadines
VEN,2012,"rgb(96,13,146)",'862,Venezuela
VNM,2012,"rgb(147,23,86)",'704,Vietnam
WSM,2012,"rgb(109,2,144)",'882,Samoa
YEM,2012,"rgb(219,7,29)",'887,Yemen
ZAF,2012,"rgb(117,67,72)",'710,South Africa
ZMB,2012,"rgb(223,10,21)",'894,Zambia
ZWE,2012,"rgb(100,18,138)",'716,Zimbabwe
TWN,2012,"rgb(162,18,76)",'158,Taiwan
ABW,2013,"rgb(12,0,243)",'533,Aruba
AFG,2013,"rgb(119,136,0)",'004,Afghanistan
AGO,2013,"rgb(213,1,41)",'024,Angola
ALB,2013,"rgb(119,101,35)",'008,Albania
AND,2013,"rgb(125,111,19)",'020,Andorra
ARE,2013,"rgb(95,54,106)",'784,United Arab Emirates
ARG,2013,"rgb(124,41,90)",'032,Argentina
ARM,2013,"rgb(125,72,57)",'051,Armenia
ATG,2013,"rgb(24,4,227)",'028,Antigua & Barbuda
AUS,2013,"rgb(192,18,46)",'036,Australia
AUT,2013,"rgb(24,205,26)",'040,Austria
AZE,2013,"rgb(40,132,83)",'031,Azerbaijan
BDI,2013,"rgb(142,55,58)",'108,Burundi
BEL,2013,"rgb(31,161,63)",'056,Belgium
BEN,2013,"rgb(169,18,67)",'204,Benin
BFA,2013,"rgb(143,42,70)",'854,Burkina
BGD,2013,"rgb(112,63,80)",'050,Bangladesh
BGR,2013,"rgb(48,189,17)",'100,Bulgaria
BHR,2013,"rgb(122,35,98)",'048,Bahrain
BHS,2013,"rgb(1,1,252)",'044,The Bahamas
BIH,2013,"rgb(54,177,24)",'070,Bosnia & Herzegovina
BLR,2013,"rgb(96,139,19)",'112,Belarus
BLZ,2013,"rgb(53,2,200)",'084,Belize
BMU,2013,"rgb(4,3,248)",'060,Bermuda
BOL,2013,"rgb(100,17,138)",'068,Bolivia
BRA,2013,"rgb(128,33,94)",'076,Brazil
BRB,2013,"rgb(29,8,218)",'052,Barbados
BRN,2013,"rgb(127,29,99)",'096,Brunei
BWA,2013,"rgb(83,27,145)",'072,Botswana
CAF,2013,"rgb(116,57,82)",'140,Central African Republic
CAN,2013,"rgb(27,7,221)",'124,Canada
CHE,2013,"rgb(45,141,69)",'756,Switzerland
CHL,2013,"rgb(137,17,102)",'152,Chile
CIV,2013,"rgb(104,70,81)",'384,C?te d'Ivoire
CMR,2013,"rgb(161,42,52)",'120,Cameroon
COG,2013,"rgb(218,4,33)",'178,Republic of the Congo
COL,2013,"rgb(74,14,167)",'170,Colombia
COM,2013,"rgb(198,47,10)",'174,The Comoros
CPV,2013,"rgb(110,85,60)",'132,Cape Verde
CRI,2013,"rgb(34,7,214)",'188,Costa Rica
CYM,2013,"rgb(3,14,238)",'136,Cayman Islands
CYP,2013,"rgb(84,126,45)",'196,Cyprus
CZE,2013,"rgb(40,200,15)",'203,Czech Republic
DNK,2013,"rgb(45,176,34)",'208,Denmark
DOM,2013,"rgb(40,8,207)",'214,Dominican Republic
DZA,2013,"rgb(117,37,100)",'012,Algeria
ECU,2013,"rgb(54,11,190)",'218,Ecuador
EGY,2013,"rgb(97,76,82)",'818,Egypt
ESP,2013,"rgb(59,143,53)",'724,Spain
EST,2013,"rgb(77,130,48)",'233,Estonia
ETH,2013,"rgb(194,21,40)",'231,Ethiopia
FIN,2013,"rgb(68,131,56)",'246,Finland
FJI,2013,"rgb(132,5,117)",'242,Fiji
FRA,2013,"rgb(52,147,56)",'250,France
FSM,2013,"rgb(17,1,237)",'583,Federated States of Micronesia
GBR,2013,"rgb(59,106,91)",'826,Great Britain (United Kingdom; England)
GEO,2013,"rgb(106,85,64)",'268,Georgia
GHA,2013,"rgb(142,31,82)",'288,Ghana
GIN,2013,"rgb(147,41,67)",'324,Guinea
GMB,2013,"rgb(147,55,53)",'270,Gambia
GRC,2013,"rgb(65,154,36)",'300,Greece
GRL,2013,"rgb(122,101,32)",'304,Greenland
GTM,2013,"rgb(33,8,214)",'320,Guatemala
GUY,2013,"rgb(46,7,203)",'328,Guyana
HKG,2013,"rgb(219,6,30)",'344,Hong Kong
HRV,2013,"rgb(36,195,24)",'191,Croatia
HUN,2013,"rgb(29,205,21)",'348,Hungary
IDN,2013,"rgb(158,22,75)",'360,Indonesia
IND,2013,"rgb(113,35,107)",'356,India
IRL,2013,"rgb(26,66,162)",'372,Ireland
IRN,2013,"rgb(220,34,2)",'364,Iran
ISL,2013,"rgb(53,118,84)",'352,Iceland
ISR,2013,"rgb(54,40,161)",'376,Israel
ITA,2013,"rgb(48,150,57)",'380,Italy
JAM,2013,"rgb(27,6,222)",'388,Jamaica
JOR,2013,"rgb(104,36,114)",'400,Jordan
JPN,2013,"rgb(141,19,94)",'392,Japan
KAZ,2013,"rgb(206,26,23)",'398,Kazakhstan
KEN,2013,"rgb(149,36,70)",'404,Kenya
KGZ,2013,"rgb(193,32,30)",'417,Kyrgyzstan
KHM,2013,"rgb(135,26,94)",'116,Cambodia
KIR,2013,"rgb(112,10,134)",'296,Kiribati
KNA,2013,"rgb(7,2,246)",'659,St. Kitts & Nevis
KOR,2013,"rgb(162,19,74)",'410,South Korea
KWT,2013,"rgb(126,50,79)",'414,Kuwait
LAO,2013,"rgb(220,23,12)",'418,Laos
LBN,2013,"rgb(114,64,77)",'422,Lebanon
LCA,2013,"rgb(5,3,247)",'662,St. Lucia
LKA,2013,"rgb(116,32,107)",'144,Sri Lanka
LSO,2013,"rgb(133,8,115)",'426,Lesotho
LTU,2013,"rgb(27,187,41)",'440,Lithuania
LUX,2013,"rgb(14,193,48)",'442,Luxembourg
LVA,2013,"rgb(38,199,18)",'428,Latvia
MAR,2013,"rgb(84,67,104)",'504,Morocco
MDA,2013,"rgb(113,119,23)",'498,Moldova
MDG,2013,"rgb(148,43,64)",'450,Madagascar
MDV,2013,"rgb(131,64,60)",'462,Maldives
MEX,2013,"rgb(30,8,217)",'484,Mexico
MKD,2013,"rgb(43,197,15)",'807,Republic of Macedonia (FYROM)
MLT,2013,"rgb(38,141,75)",'470,Malta
MMR,2013,"rgb(248,2,5)",'104,Myanmar (Burma)
MNE,2013,"rgb(130,111,14)",'499,Montenegro
MNG,2013,"rgb(223,11,21)",'496,Mongolia
MOZ,2013,"rgb(158,23,74)",'508,Mozambique
MRT,2013,"rgb(188,33,34)",'478,Mauritania
MSR,2013,"rgb(1,1,253)",'500,Montserrat
MUS,2013,"rgb(159,33,62)",'480,Mauritius
MWI,2013,"rgb(136,57,62)",'454,Malawi
MYS,2013,"rgb(147,29,79)",'458,Malaysia
NAM,2013,"rgb(105,51,99)",'516,Namibia
NCL,2013,"rgb(139,43,73)",'540,New Caledonia
NER,2013,"rgb(168,10,77)",'562,Niger
NGA,2013,"rgb(106,35,114)",'566,Nigeria
NIC,2013,"rgb(44,7,203)",'558,Nicaragua
NLD,2013,"rgb(40,171,44)",'528,Netherlands
NOR,2013,"rgb(46,159,49)",'578,Norway
NPL,2013,"rgb(194,23,39)",'524,Nepal
NZL,2013,"rgb(156,25,74)",'554,New Zealand
OMN,2013,"rgb(115,46,94)",'512,Oman
PAK,2013,"rgb(137,37,80)",'586,Pakistan
PAN,2013,"rgb(112,6,138)",'591,Panama
PER,2013,"rgb(115,19,121)",'604,Peru
PHL,2013,"rgb(110,34,111)",'608,The Philippines
PLW,2013,"rgb(23,0,231)",'585,Palau
POL,2013,"rgb(43,191,21)",'616,Poland
PRT,2013,"rgb(31,181,43)",'620,Portugal
PRY,2013,"rgb(169,28,58)",'600,Paraguay
PSE,2013,"rgb(145,77,32)",'275,Palestinian territories
PYF,2013,"rgb(106,35,115)",'258,French polynesia
QAT,2013,"rgb(167,30,58)",'634,Qatar
ROU,2013,"rgb(27,212,16)",'642,Romania
RUS,2013,"rgb(128,87,40)",'643,Russian Federation
RWA,2013,"rgb(182,40,33)",'646,Rwanda
SAU,2013,"rgb(114,49,93)",'682,Saudi Arabia
SEN,2013,"rgb(151,49,55)",'686,Senegal
SGP,2013,"rgb(138,25,92)",'702,Singapore
SLB,2013,"rgb(236,1,18)",'090,Solomon Islands
SLV,2013,"rgb(40,8,208)",'222,El Salvador
SRB,2013,"rgb(61,161,32)",'688,Serbia
STP,2013,"rgb(99,23,133)",'678,Sao Tome & Principe
SUR,2013,"rgb(38,5,211)",'740,Suriname
SVK,2013,"rgb(51,190,14)",'703,Slovakia
SVN,2013,"rgb(30,201,24)",'705,Slovenia
SWE,2013,"rgb(46,159,51)",'752,Sweden
SWZ,2013,"rgb(142,33,80)",'748,Swaziland
SYC,2013,"rgb(96,81,79)",'690,Seychelles
TGO,2013,"rgb(167,25,63)",'768,Togo
THA,2013,"rgb(147,23,85)",'764,Thailand
TLS,2013,"rgb(165,41,49)",'626,Timor-Leste (East Timor)
